date,payems,gdpc1,cpiaucsl,dgorder,hsn1f,rsafs,unrate,houst,indpro,dspic96,boptexp,boptimp,whlslrimsa,ttlcons,ir,cpilfesl,pcepilfe,pcepi,permit,tcu,businv,ulcnfb,iq,a261rx1q020sbea
1973-08-01,0.0033154343218961,,0.0180995475113121,,-0.0582362728785357,,0.0,-0.0339142722562412,-0.0014249300810705,-0.003244920993228,,,,,,0.0043956043956043,0.0046764765168312,0.0114976415094338,-0.005497526113249,-0.0048068583892717,,,,
1973-09-01,0.0013995438523739,0.0156427638018721,0.0044444444444444,,-0.008833922261484,,0.0,-0.0862993661628473,0.0078748881030248,0.0050955414012738,,,,,,0.0065645514223193,0.0050158500862727,0.0039971686721904,-0.0580431177446102,0.0045145261114585,,0.0269475908985834,,0.0032210457229902
1973-10-01,0.0042833479993789,,0.0088495575221239,,0.0071301247771835,,-0.0416666666666667,-0.1051227321237994,0.0080661827103605,0.0088015772426419,,,,,,0.0065217391304346,0.0038728739120019,0.0056401111433666,-0.1719483568075117,0.0047709447536619,,,,
1973-11-01,0.0040331413403429,,0.006578947368421,,-0.031858407079646,,0.0434782608695651,0.0280262373285629,0.0046300032058901,0.0015820944138105,,,,,,0.0043196544276458,0.0048124726564053,0.0082065239803703,-0.0063784549964563,0.0014277604026171,,,,
1973-12-01,0.0014245379876796,0.0067805075120588,0.0087145969498909,,-0.0511882998171846,,0.0208333333333334,-0.1148491879350348,-0.0028437829694304,-0.0037166949290343,,,,,,0.0043010752688172,0.0055414819506016,0.0082215314136124,-0.0813124108416547,-0.0059125315011923,,0.0265942052288001,,0.0105181516451549
1974-01-01,0.0008842639463801927,,0.0107991360691144,,0.0077071290944124,,0.040816326530612,-0.0491480996068152,-0.0066311957922601,-0.0072979085546408,,,,,,0.0042826552462524,0.004920484962998,0.0095744249259606,0.0333850931677017,-0.0096222089698443,,,,
1974-02-01,0.0019718309859155,,0.0106837606837606,,0.0305927342256213,,0.019607843137255,0.2074431426602343,-0.0029520181986334,-0.0075394588500564,,,,,,0.0063965884861407,0.0063848956089154,0.0116536065903154,0.0217881292261457,-0.0058314778457646,,,,
1974-03-01,0.0005367137782095188,0.0044899340248851,0.0105708245243127,,0.0612244897959184,,-0.0192307692307693,-0.1124429223744292,2.198038909551059e-06,-0.0071234173470595,,,,,,0.0084745762711864,0.0077845243655612,0.0115988083416087,0.0588235294117647,-0.0027727847948219,,0.0251534895376517,,-0.007929244218976
1974-04-01,0.0010983958312047,,0.0062761506276152,,-0.0489510489510489,,0.0,0.0334405144694534,-0.0029167912219311,-0.0007150688849693054,,,,,,0.0063025210084033,0.0074926618260466,0.0070679703145246,-0.1291666666666666,-0.0055367405168162,,,,
1974-05-01,0.0021305912071649,,0.0103950103950103,,0.0845588235294116,,0.0,-0.1126322339763534,0.0079713419674842,-0.0010018128041217,,,,,,0.012526096033403,0.0096220194740475,0.0098647015245447,-0.0925039872408293,0.0054421658124699,,,,
1974-06-01,0.000700199875237173,0.0082822721558439,0.008230452674897,,-0.094915254237288,,0.0588235294117649,0.0610098176718092,-0.0018611629315831,-0.0020295114846473,,,,,,0.0103092783505154,0.0102517370998975,0.0084555984555985,-0.0456942003514938,-0.004256719692814,,0.0290891312983165,,-0.0039300493108466
1974-07-01,0.0004071039641748708,,0.0061224489795916,,0.0,,0.0185185185185183,-0.1302048909451421,0.0017594601108699,0.0038280259348757,,,,,,0.0102040816326529,0.0088698462810539,0.0073892568628202,-0.0773480662983425,-0.0005079798060630969,,,,
1974-08-01,-0.00021618597080219623,,0.0121703853955374,,-0.0786516853932584,,0.0,-0.1322188449848024,-0.0105775897706219,-0.001358533736921,,,,,,0.0141414141414142,0.0096114443244048,0.0104515050167224,-0.0848303393213573,-0.0127036287959748,,,,
1974-09-01,-0.0001144761444434872,0.0094124722465944,0.0140280561122245,,0.0386178861788617,,0.0727272727272727,0.0070052539404552,0.00014148117526646686,-0.0010262529832936,,,,,,0.0099601593625497,0.0090033578096748,0.0103810132771655,-0.0839694656488549,-0.0019121986994228,,0.0402624781020812,,-0.0054184027452628
1974-10-01,0.0002544205571810565,,0.0079051383399209,,-0.1232876712328767,,0.0169491525423728,-0.0695652173913043,-0.0031165662071388,0.0032969395799986,,,,,,0.009861932938856,0.0078259279575791,0.0071846033577784,-0.019047619047619,-0.0050846300042628,,,,
1974-11-01,-0.0046419941498155,,0.0098039215686274,,0.0044642857142858,,0.0999999999999998,-0.0411214953271028,-0.0329326779169466,-0.005333968329563,,,,,,0.0078125,0.0072934431583149,0.007502956830278,-0.049757281553398,-0.0347138386664582,,,,
1974-12-01,-0.0078323644029898,0.0048660447840531,0.007766990291262,,-0.0733333333333333,,0.090909090909091,-0.0497076023391812,-0.0357783188660989,0.00016758037873154663,,,,,,0.0077519379844961,0.0070605187319883,0.0078873032759823,0.1098339719029373,-0.0374777151909443,,0.0182959897245613,,-0.011910211882179
1975-01-01,-0.0046231906454438,,0.0077071290944124,,-0.0023980815347721,,0.125,0.0584615384615385,-0.0137984986434528,-0.0005026569007612336,,,,,,0.0057692307692307,0.005830590928602,0.0062240663900414,-0.1645569620253164,-0.0154660056152008,,,,
1975-02-01,-0.0048516683270153,,0.0057361376673041,,0.0144230769230768,,0.0,-0.1240310077519379,-0.0228089210367691,0.0005987020140336696,,,,,,0.0095602294455066,0.0070770653294924,0.0054259359739556,0.0041322314049587,-0.0244309852485085,,,,
1975-03-01,-0.0035102316752905,0.022487601205136,0.0038022813688212,,0.1303317535545023,,0.0617283950617284,0.0984513274336282,-0.0110883564854796,0.000909482552295282,,,,,,0.0037878787878788,0.0052263577936295,0.0033819032200035,-0.027434842249657,-0.012688514023414,,0.0221717681354411,,-0.0113696776832386
1975-04-01,-0.0024527711094874,,0.0037878787878788,,0.1383647798742138,,0.0232558139534884,0.012084592145015,0.0018238704977096,0.0182926829268292,,,,,,0.0056603773584904,0.0048478887093375,0.003406360930833,0.2214386459802539,0.0002458283070623235,,,,
1975-05-01,0.0021449123724823,,0.0018867924528302,,0.0662983425414365,,0.0227272727272727,0.1154228855721393,-0.0028092755904335,0.0577433368557003,,,,,,0.0037523452157599,0.0042301775975388,0.0039665523156087,0.0554272517321017,-0.0043781602326065,,,,
1975-06-01,-0.0013442263520567,-0.012172858757971,0.0075329566854991,,-0.0379965457685664,,-0.0222222222222221,-0.0303300624442461,0.006463552606275,-0.033633780303703,,,,,,0.0056074766355138,0.0049086161879894,0.0062644598683039,0.0350109409190371,0.0048560386864415,,0.0051827679820111,,0.0082844805700696
1975-07-01,0.0032540087034931,,0.0093457943925232,,0.0215439856373429,,-0.0227272727272728,0.1278748850045998,0.0101913957522203,-0.0154150106825333,,,,,,0.0037174721189592,0.0061664241668399,0.0085953804251706,0.0782241014799154,0.008563048278732,,,,
1975-08-01,0.0049889279666537,,0.0037037037037037,,-0.0052724077328646,,-0.0232558139534883,0.0277324632952691,0.0098355662328601,0.00664986700266,,,,,,0.0037037037037037,0.0034430519212229,0.00431367047766,-0.0254901960784313,0.0081549371509492,,,,
1975-09-01,0.0009720944098090544,0.0050379298135501,0.0073800738007379,,-0.0176678445229682,,0.0,0.0031746031746031,0.012848517871651,0.0024337667756066,,,,,,0.0055350553505535,0.005421356025254,0.0049586199671753,0.0704225352112675,0.0111056688815514,,0.0054288520296812,,0.0203349655534756
1975-10-01,0.0040399854974879,,0.0054945054945054,,0.0953237410071943,,0.0,0.0632911392405062,0.0043013593352227,0.0041851646318904,,,,,,0.0055045871559633,0.0049825950447068,0.0058028423503249,0.0300751879699248,0.0025108929403823,,,,
1975-11-01,0.0018700025793139,,0.0072859744990891,,0.1165845648604269,,-0.0119047619047618,0.0119047619047618,0.001418080163378,-0.000736834833866773,,,,,,0.0072992700729928,0.0066218418907906,0.0064257583085745,0.0127737226277371,-0.0004311097102577266,,,,
1975-12-01,0.0042736693055287,-0.0040742947392,0.0054249547920435,,-0.0161764705882353,,-0.0120481927710844,-0.0286764705882353,0.0136592448252477,0.0009447657672190246,,,,,,0.0054347826086955,0.0060722598927234,0.0055265687216805,-0.0171171171171171,0.0117296779615743,,0.0152760819427486,,0.0100835475760172
1976-01-01,0.0062294115385108,,0.0035971223021582,,-0.0986547085201793,,-0.0365853658536584,0.0348221044663135,0.0133456149112805,0.006492011602744,,,,,,0.0072072072072071,0.0051302685846494,0.0038234390468714,0.0953253895508707,0.0113644413019651,,,,
1976-02-01,0.003987108772913,,0.0017921146953405,,0.0679933665008292,,-0.0253164556962025,0.1250914411119239,0.0101499712890185,0.0061985361390668,,,,,,0.005366726296959,0.0039698425406993,0.0012582894065635,-0.0041841004184099,0.0080773633896658,,,,
1976-03-01,0.0029435647584246,0.0060111537926921,0.001788908765653,,-0.0822981366459627,,-0.0129870129870131,-0.0760728218465539,0.0019423955444575,0.002977881839467,,,,,,0.0053380782918148,0.0033228110981891,0.0014944636913254,-0.0218487394957983,-0.0001667458288280299,,0.0043294671013949,,0.0207571340069789
1976-04-01,0.0030867321121343,,0.0017857142857142,,0.0338409475465313,,0.0131578947368422,-0.0182969739619985,0.0051313973065907,0.0013145369656861,,,,,,0.0035398230088496,0.0038748137108792,0.0022722648036357,-0.0274914089347079,0.0029703395612337,,,,
1976-05-01,0.00025223225546078254,,0.0053475935828877,,-0.0671031096563011,,-0.0389610389610389,0.0458781362007167,0.0040357135511763,0.0,,,,,,0.0052910052910053,0.004750593824228,0.004804926741786,0.0547703180212013,0.0018328561189051,,,,
1976-06-01,0.0008069396812588892,0.0114551826465874,0.0053191489361703,,0.0368421052631577,,0.0270270270270269,0.0246744345442082,0.0012723080669794,0.0009732910819375552,,,,,,0.0035087719298245,0.0040386130811662,0.0043441656844587,-0.0050251256281407,-0.0009744774914560717,,0.0094731240021288,,0.0062820708443129
1976-07-01,0.002154303567829,,0.0052910052910053,,0.1235194585448391,,0.0263157894736842,-0.062876254180602,0.005310080515005,0.0057210049069489,,,,,,0.0069930069930068,0.0055266686287975,0.0050630364806867,0.047979797979798,0.0030357837343917,,,,
1976-08-01,0.0019736759400104,,0.0052631578947368,,-0.0240963855421686,,0.0,0.1063526052819414,0.0070344191347053,0.0020235632700782,,,,,,0.0052083333333332,0.0057564719656562,0.0055045871559633,0.0514056224899599,0.0047381530488685,,,,
1976-09-01,0.0023587272909766,0.0183895888426277,0.005235602094241,,0.0740740740740741,,-0.0256410256410256,0.1096774193548386,0.0031659425415109,0.00020194767311387807,,,,,,0.005181347150259,0.0058528698464026,0.0056403450564033,0.1313980137509549,0.0008579874636416296,,0.0185048502741458,,0.0076186247664169
1976-10-01,0.00023782105842884427,,0.0052083333333332,,0.0172413793103447,,0.0131578947368422,-0.052906976744186,-0.00017906104862630556,-0.0017274256870443,,,,,,0.0051546391752577,0.0048865170706615,0.0052457934675025,-0.0378122889939229,-0.0025018779682504,,,,
1976-11-01,0.00411708025178,,0.0034542314335059,,0.0381355932203388,,0.0129870129870128,0.007366482504604,0.0153236548427897,0.0089891680524967,,,,,,0.0034188034188034,0.0045748288438161,0.0045291936066165,0.0743859649122806,0.0129298104937121,,,,
1976-12-01,0.0025922233300099,0.0080115520919519,0.0051635111876076,,0.0435374149659864,,0.0,0.0993296770262035,0.0106208934162368,0.0038086329012427,,,,,,0.0034071550255536,0.0054138403235566,0.0055869572320057,-0.0130633572828217,0.0082187991290914,,0.0182980485532378,,0.0031331642134819
1977-01-01,0.0030081543357198,,0.0051369863013699,,0.0756192959582791,,-0.0384615384615384,-0.1535476718403547,-0.0067218347270796,-0.0019969380283565,,,,,,0.0067911714770798,0.0060815305185137,0.0058158424848919,-0.029781601588352,-0.009076611006585,,,,
1977-02-01,0.0036931466104845,,0.0102214650766609,,0.016969696969697,,0.0133333333333331,0.2724296005239031,0.0160144615573849,-0.0088485737788743,,,,,,0.0067453625632378,0.0061392185876647,0.0078172949575217,0.0641200545702591,0.0134923990140596,,,,
1977-03-01,0.0049760458339507,0.0092155083013762,0.0050590219224284,,0.0393325387365912,,-0.026315789473684,0.0617601646937724,0.0125149437811169,0.0140194253157175,,,,,,0.0050251256281406,0.0042555854559109,0.0050322125709156,0.0641025641025641,0.0099611044909737,,0.01245393315542,,0.0110990330000999
1977-04-01,0.0041405069356563,,0.006711409395973,,-0.0837155963302752,,-0.027027027027027,-0.0828889966068832,0.0096977512832119,0.0015263460602574,,,,,,0.0049999999999998,0.0049541970461768,0.005804311774461,0.0,0.007126329620219,,,,
1977-05-01,0.004404855129209,,0.0033333333333334,,0.0100125156445556,,-0.0277777777777777,0.0417547568710359,0.0078431289622709,0.00019878520154592572,,,,,,0.0049751243781095,0.0050847983133353,0.0050732449743167,0.0048192771084336,0.0052196935813237,,,,
1977-06-01,0.0048728194133125,0.0106853440873211,0.0049833887043189,,-0.0024783147459727,,0.0285714285714286,-0.0395738203957382,0.0075303132350132,0.0041736595707093,,,,,,0.0066006600660066,0.0059845142980532,0.0055839485141018,0.0503597122302157,0.0048442700194437,,0.0162671017949038,,0.0234537618074841
1977-07-01,0.0041945495102317,,0.0049586776859502,,-0.062111801242236,,-0.0416666666666666,0.0871632329635498,0.0012973869003489,0.0064433839861017,,,,,,0.0032786885245901,0.0061942289411549,0.0052078431372548,-0.0371004566210045,-0.0014067435844775,,,,
1977-08-01,0.0029094333244803,,0.0049342105263159,,0.0701986754966887,,0.0144927536231882,-0.0184645286686102,0.0010315732115413,0.0040641524275661,,,,,,0.0049019607843137,0.0048761161734678,0.0046502918136137,0.0551274451689389,-0.0017106799209687,,,,
1977-09-01,0.0055010532651218,0.0100551712711129,0.0032733224222585,,0.0420792079207921,,-0.0285714285714285,-0.0351485148514851,0.004140739432596,0.005462221448468,,,,,,0.0048780487804878,0.0042458981590998,0.0037589313451382,-0.0595505617977527,0.0013504067296459,,0.0088432181409481,,0.0183960031365577
1977-10-01,0.0032083512905234,,0.00489396411093,,-0.0273159144893111,,0.0,0.0477167778347871,0.0014607662194707,0.0072722550483732,,,,,,0.0032362459546926,0.0048319391175672,0.0046423818513818,0.050179211469534,-0.0013569101929998,,,,
1977-11-01,0.0044510739856802,,0.0064935064935065,,0.0122100122100121,,0.0,0.0,0.0018801109058828,0.0079932959453363,,,,,,0.0048387096774193,0.0051693565353287,0.0057607590647239,0.0073947667804323,-0.0009717293447972786,,,,
1977-12-01,0.0028156297149917,0.0006129781262436129,0.0048387096774193,,0.0072376357056693,,-0.0588235294117646,0.0489715964740451,0.001476520032005,0.0041994414955979,,,,,,0.0064205457463886,0.0051726715503064,0.0048395001225187,-0.0095990965556183,-0.0013779555716608,,0.0304840723782473,,0.0057679349075221
1978-01-01,0.0021798365122616,,0.0064205457463886,,-0.0479041916167665,,0.0,-0.1979458450046685,-0.0143048348570957,-0.0043304746539867,,,,,,0.0063795853269537,0.0059789398536498,0.0059135523989515,-0.007981755986317,-0.0171025868736929,,,,
1978-02-01,0.0041846939499254,,0.0047846889952152,,-0.0050314465408805,,-0.0156250000000001,0.0116414435389988,0.0054105658532712,0.0059696401159816,,,,,,0.004754358161648,0.003843993021674,0.0046363636363635,-0.0022988505747126,0.0025429903818128,,,,
1978-03-01,0.006027216650186,0.0164277900504077,0.0063492063492063,,0.0290771175726927,,0.0,0.1691599539700805,0.0192610169068925,0.0083079009833844,,,,,,0.0063091482649841,0.0054198945477039,0.0064850843060961,0.0362903225806452,0.016359108165139,,0.0260419141757355,,0.0059816676057251
1978-04-01,0.0082143692955769,,0.0078864353312302,,0.0614250614250613,,-0.0317460317460317,0.0812007874015747,0.0197878720545996,0.0034681351942156,,,,,,0.0078369905956112,0.0064746726042246,0.0075821146008152,0.0828237909949971,0.0169122055113053,,,,
1978-05-01,0.0040272974164945,,0.0093896713615022,,-0.0081018518518518,,-0.0163934426229507,-0.05553026854802,0.004911446048055,-0.0006493370478205529,,,,,,0.0062208398133749,0.0058799557547883,0.0071383956455786,-0.0934291581108829,0.0020803324781506,,,,
1978-06-01,0.0050977354957286,0.0027731435849644,0.0077519379844961,,-0.0268378063010501,,-0.0166666666666666,-0.0024096385542168,0.0064091725563288,6.287989939224303e-05,,,,,,0.007727975270479,0.0055851371686539,0.0065266826142169,0.122876557191393,0.0035730826990283,,-0.0025936732897967,,0.0301261795493299
1978-07-01,0.0029212190914318,,0.0076923076923076,,-0.0539568345323741,,0.0508474576271185,0.0106280193236714,-0.0008696700590387074,0.0050091170121349,,,,,,0.0061349693251533,0.0058706725373391,0.005486767208497,-0.0993444276348965,-0.0036582566000704,,,,
1978-08-01,0.0031993945231869,,0.0061068702290076,,-0.0418250950570342,,-0.0483870967741935,-0.0458891013384321,0.0041998104842937,0.0042125458792126,,,,,,0.0076219512195121,0.0053786513317881,0.0050482943768421,-0.0531914893617021,0.0014129977073877,,,,
1978-09-01,0.0015774493330131,0.0328421571122221,0.0091047040971168,,0.0740740740740741,,0.0169491525423728,-0.0130260521042083,0.0024309427093387,0.0003115006022345046,,,,,,0.0090771558245084,0.0057482712501069,0.0056907264386503,0.0354819633353045,-0.00033756634521930895,,0.0184815416763408,,0.0072667423730894
1978-10-01,0.0038232843724677,,0.0090225563909773,,0.0738916256157635,,-0.0333333333333333,0.0055837563451777,0.0077919883031742,0.0026988311984885,,,,,,0.0074962518740628,0.0073564779447132,0.007939257462902,0.0171330668189606,0.0050114565940555,,,,
1978-11-01,0.0049456546455046,,0.0059612518628913,,-0.0848623853211009,,0.0172413793103449,0.0570418980312972,0.0076361927456167,0.000890287583593885,,,,,,0.0059523809523809,0.0053647164564782,0.0056998825652336,0.0078607523862999,0.0048771810707244,,,,
1978-12-01,0.0031677433222838,0.0007056034114389931,0.0059259259259261,,0.0087719298245614,,0.0169491525423728,-0.0238777459407831,0.0051612328902324,0.0049853129783625,,,,,,0.0059171597633136,0.003911270045259,0.0046707678286626,0.0128133704735375,0.0024308042248093,,0.0182601559294215,,0.0096842461926889
1979-01-01,0.0015450372726144,,0.0088365243004417,,-0.0633540372670807,,-0.0166666666666666,-0.2025440313111546,-0.0055775465726101,0.004837082930243,,,,,,0.0073529411764705,0.0051204986920465,0.0075405374759043,-0.1963696369636963,-0.0082465398003749,,,,
1979-02-01,0.0027812809656788,,0.0102189781021897,,-0.0411140583554376,,0.0,-0.0674846625766871,0.0050144528534947,0.0040558810274899,,,,,,0.0102189781021897,0.0032393820255827,0.005345788081706,0.0212183436002737,0.0023414979302414,,,,
1979-03-01,0.0047611026893492,0.0098810718866333,0.0101156069364163,,0.0968188105117566,,-0.0169491525423729,0.2151315789473684,0.0030244829001129,0.0026725967031171,,,,,,0.0086705202312138,0.0057679039602596,0.0078081271689243,0.1528150134048258,0.00038430681384116205,,0.0350594398549264,,0.0078982176500357
1979-04-01,-0.0006929000100581728,,0.0100143061516451,,-0.0567465321563682,,0.0,-0.0536004331348132,-0.0117522331931925,-0.0081591958817424,,,,,,0.007163323782235,0.0092196246295686,0.0104134847685428,-0.0715116279069767,-0.0143009347486483,,,,
1979-05-01,0.004160282720288,,0.0113314447592069,,-0.0280748663101604,,-0.0344827586206897,0.0732265446224256,0.0087708046673975,-0.0046567923521931,,,,,,0.0071123755334281,0.008700380641653,0.0103611279063373,0.0544771446462115,0.0062062875309076,,,,
1979-06-01,0.0035527737250664,0.0061550245578356,0.011204481792717,,-0.0371389270976616,,0.017857142857143,0.0197228144989338,1.1559335030053576e-05,-0.0025969207939157,,,,,,0.0070621468926552,0.0056064690026953,0.0082419824279846,-0.0261282660332541,-0.0024877979711457,,0.024852378171436,,-0.0049650715859574
1979-07-01,0.0012096595196875,,0.0110803324099721,,0.0214285714285713,,0.0,-0.0799790904338735,-0.0015585656572273,0.0072324509743144,,,,,,0.0084151472650773,0.005012329795218,0.0076350294070035,-0.0646341463414633,-0.0039697575796679,,,,
1979-08-01,0.000920003990378726,,0.0095890410958905,,0.0195804195804196,,0.0526315789473683,0.0102272727272727,-0.0064793982919704,0.0013950721129187,,,,,,0.011126564673157,0.0066408854513935,0.0076575008701706,0.0371577574967405,-0.0087885322727107,,,,
1979-09-01,0.0002990033222591837,0.0051959515923727,0.0094979647218453,,-0.0027434842249657,,-0.0166666666666666,0.03037120359955,-0.00010293260827354268,-0.0009424105222184398,,,,,,0.0082530949105914,0.0068355235269181,0.0088215756609539,0.0295411690760527,-0.0023479115350659,,0.0234899328859059,,0.0012168816144804
1979-10-01,0.0017049165808673,,0.010752688172043,,-0.078404401650619,,0.0169491525423728,-0.0824235807860261,0.0069418681666593,-0.0005946888136982853,,,,,,0.009549795361528,0.0072890900478921,0.0081386467195196,-0.0958485958485958,0.0047568968453699,,,,
1979-11-01,0.0010167880549507,,0.0106382978723404,,-0.1089552238805969,,-0.0166666666666666,-0.0933967876264129,-0.0016010153909661,0.0027084701247537,,,,,,0.0108108108108107,0.0064003761853757,0.0069495245062178,-0.138419986495611,-0.003693619260873,,,,
1979-12-01,0.0010930409724752,0.0082296708504174,0.0118421052631578,,-0.0636515912897822,,0.0169491525423728,-0.0170603674540682,0.0007399664986447174,0.0020054023082589,,,,,,0.0120320855614974,0.0071903229155851,0.0084064137823671,-0.0172413793103448,-0.00128613767265,,0.0264150943396228,,0.0039157964020295
1980-01-01,0.0014116816657843,,0.014304291287386,,0.0590339892665474,,0.05,-0.1048064085447263,0.0052184086459938,0.0069027488461379,,,,,,0.0132100396301189,0.0075771243009199,0.010471877733752,0.0207336523125996,0.0032474804031357,,,,
1980-02-01,0.0009140969162995116,,0.0128205128205127,,-0.0861486486486486,,0.0,0.0067114093959732,0.0004263679786125074,-0.0053545351289955,,,,,,0.0104302477183833,0.0099757002174192,0.010847146894813,-0.0632812499999999,-0.0015056771628673,,,,
1980-03-01,0.0012213505276015,0.0094612091745058,0.0139240506329112,,-0.1238447319778188,,0.0,-0.2244444444444444,-0.0042465046006999,-0.0062805872756933,,,,,,0.0141935483870967,0.0092693427884007,0.0122673115191818,-0.1759799833194328,-0.0061400107982371,,0.0231838637094181,,-0.000847672896156948
1980-04-01,-0.0015935116601094,,0.0099875156054933,,-0.2194092827004219,,0.0952380952380953,0.0038204393505252,-0.019728661022929,-0.0010875810555692,,,,,,0.0114503816793893,0.0051441620034629,0.0052257004927089,-0.1821862348178138,-0.02157075079423,,,,
1980-05-01,-0.0047221213221939,,0.0098887515451173,,0.2675675675675675,,0.0869565217391303,-0.1179828734538535,-0.0245980954029272,-0.0036566075720535,,,,,,0.0075471698113207,0.0080387457559416,0.0077730468363204,0.0655940594059405,-0.02644529453777,,,,
1980-06-01,-0.0035279805352798,0.0058592831430999,0.0097919216646267,,0.1769722814498933,,0.0133333333333331,0.290183387270766,-0.012755395233765,0.0021649038164162,,,,,,0.0112359550561798,0.0066372777254941,0.006312945222304,0.2984901277584204,-0.0146671624392007,,0.0378166110347535,,-0.0161765278697463
1980-07-01,-0.0028967492036714,,0.0012121212121212,,0.1521739130434782,,0.0263157894736842,0.0610367892976588,-0.0072117004785333,0.0088054972637121,,,,,,-0.0024691358024692,0.0070363627417211,0.0077623453023163,0.1261180679785332,-0.0091676568228988,,,,
1980-08-01,0.0028829029385575,,0.0072639225181598,,0.0361635220125786,,-0.0128205128205127,0.1315996847911742,0.0032010533028863,0.0010808826528532,,,,,,0.006188118811881,0.0072315059122447,0.0083323240886521,0.0857823669579032,0.001174734333766,,,,
1980-09-01,0.0012652748643158,0.0077495566345378,0.0084134615384616,,-0.0955993930197268,,-0.0259740259740259,0.0243732590529248,0.016647322032786,0.0043392344205186,,,,,,0.0098400984009838,0.0094110798486464,0.0092483605179083,0.08558888076079,0.014522368302682,,0.0212842439836538,,0.0075060126371211
1980-10-01,0.0030705109019764,,0.0095351609058402,,-0.0587248322147651,,0.0,0.0353501019714479,0.012695556756844,0.00789046653144,,,,,,0.0109622411693057,0.0082420222991157,0.0080211358118722,-0.0795148247978436,0.0105002470199262,,,,
1980-11-01,0.0028400928279368,,0.0106257378984651,,0.0017825311942958,,0.0,-0.0085357846355876,0.0166514625800207,0.001529513574433,,,,,,0.0108433734939759,0.0078648204199336,0.0081462067011404,0.0124450951683747,0.0143663211311533,,,,
1980-12-01,0.0021598510143585,0.0119715757414335,0.0093457943925234,,-0.0533807829181495,,-0.0399999999999999,-0.0185430463576159,0.0068336148019858,0.0046820054254999,,,,,,0.0119189511323003,0.0060299368630138,0.0064877271875585,-0.0968908170643528,0.0045034412272495,,0.0163205572331004,,0.0232646856382139
1981-01-01,0.0009896308676864418,,0.0092592592592593,,-0.0394736842105263,,0.0416666666666667,0.0438596491228069,-0.0063241137484286,-0.0038801552062083,,,,,,0.0058892815076561,0.0086498683715683,0.0096106857794429,-0.0224179343474779,-0.0086749187687545,,,,
1981-02-01,0.0007909219733504003,,0.0091743119266054,,-0.0019569471624266,,-0.0133333333333333,-0.1945701357466063,-0.004116273969169,-0.0030921211147698,,,,,,0.005854800936768,0.0073173005219984,0.0101184713963029,-0.018018018018018,-0.0065566079885622,,,,
1981-03-01,0.0011525163273147,0.0156230066638551,0.0068181818181818,,0.0078431372549019,,0.0,0.0481540930979134,0.0050201158579028,0.0028197381671701,,,,,,0.0058207217694994,0.0055522139453108,0.0069594980034226,-0.0133444537114262,0.0025110279098878,,0.0095330100980641,,0.0071904605758748
1981-04-01,0.0008003508387237623,,0.0056433408577878,,-0.0856031128404669,,-0.027027027027027,0.0413476263399694,-0.0043885135597829,-0.0027917252460332,,,,,,0.0069444444444444,0.0063958036166198,0.0043734421028778,0.0059171597633136,-0.0068923921996713,,,,
1981-05-01,0.00014241425018890477,,0.0067340067340069,,-0.0063829787234042,,0.0416666666666667,-0.1617647058823529,0.0057461325619418,0.0019536363819459,,,,,,0.0091954022988505,0.0068809436722752,0.0044897682918574,-0.0142857142857142,0.0031884137986417,,,,
1981-06-01,0.0021249561864704,0.0082085714638633,0.0089186176142697,,-0.1113490364025695,,0.0,-0.0833333333333333,0.0052912534096147,0.0054474551740772,,,,,,0.0091116173120728,0.0049948915881483,0.0039755626431876,-0.1679454390451833,0.0027154845157344,,0.0306400649995486,,0.0004157561460416126
1981-07-01,0.001213247349437,,0.011049723756906,,0.0385542168674699,,-0.0399999999999999,-0.0038277511961722,0.0063518472446821,0.0157740058777664,,,,,,0.0135440180586907,0.006031853608946,0.0060404035884471,-0.0420081967213115,0.003787141681012,,,,
1981-08-01,-0.0003930088099475259,,0.0076502732240437,,-0.1229698375870069,,0.0277777777777779,-0.0970220941402497,-0.0012264274843365,0.0029719729176507,,,,,,0.010022271714922,0.006691817120273,0.0062487491382952,-0.0491978609625668,-0.0037330867805978,,,,
1981-09-01,-0.00096106590946321,-0.0047802388768241,0.0097613882863338,,-0.1058201058201058,,0.0270270270270269,-0.0308510638297871,-0.0048807937671256,-0.0017072548519397,,,,,,0.0121278941565601,0.0065581084095471,0.0060552486187845,-0.047244094488189,-0.0073382296443023,,0.0127010265933218,,0.0143492800073177
1981-10-01,-0.0010603758321764,,0.0032223415682064,,0.0532544378698225,,0.0394736842105263,-0.0417124039517013,-0.0077340873096841,0.0012973738009121,,,,,,0.0032679738562091,0.0059613509440652,0.0045250856690974,-0.1369539551357733,-0.0101343412803825,,,,
1981-11-01,-0.002287152549792,,0.0042826552462524,,0.0730337078651686,,0.0506329113924051,-0.0412371134020618,-0.0115446756425948,0.000608582983234518,,,,,,0.004343105320304,0.0058379045227237,0.0053794008309644,0.0232558139534884,-0.0138725271154079,,,,
1981-12-01,-0.0030272784108982,0.001089921955554,0.0031982942430703,,0.1963350785340314,,0.0240963855421685,0.087216248506571,-0.010631426703386,-0.0013145245149012,,,,,,0.0054054054054053,0.0036795304218317,0.0030885679484948,0.0641711229946524,-0.0128717740108339,,0.0271939384503605,,-0.0102522926465791
